target_project,model_name,status,inner_cv_strategy,best_params,best_inner_f1,best_inner_mcc,retained_feature_count,dropped_constant_feature_count,dropped_constant_features,error_message,accuracy,balanced_accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision,recall,f1,mcc,roc_auc,auc,pr_auc,true_negative,false_positive,false_negative,true_positive,test_total,test_negative,test_positive,test_positive_ratio,predicted_negative,predicted_positive,granularity,source_project_count,source_row_count,source_bug_count,source_non_bug_count,source_bug_ratio,target_row_count,target_bug_count,target_non_bug_count,target_bug_ratio,resampling
gitea,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.13430521091339562,0.12368038203138902,14,0,,,0.5670891168778918,0.5238991755406587,0.5579306071871127,0.9957611500184298,0.715155526141628,0.9108527131782945,0.05203720106288751,0.09844993715961457,0.9108527131782945,0.05203720106288751,0.09844993715961457,0.14968991191089456,0.6583955943841564,0.6583955943841564,0.6590593356340766,5403,23,4281,235,9942,5426,4516,0.45423456045061356,9684,258,commit,15,18111,11502,6609,0.6350836508199437,9942,4516,5426,0.45423456045061356,none
gitea,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.6561675847825603,0.3576174949856828,14,0,,,0.6752162542747938,0.6571996378033528,0.6553528496676566,0.854036122373756,0.7416179883171962,0.7241379310344828,0.4603631532329495,0.5628807364288615,0.7241379310344828,0.4603631532329495,0.5628807364288615,0.3454151510171141,0.7335545818659428,0.7335545818659428,0.6992894534836953,4634,792,2437,2079,9942,5426,4516,0.45423456045061356,7071,2871,commit,15,18111,11502,6609,0.6350836508199437,9942,4516,5426,0.45423456045061356,none
gitea,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.7925506092699741,0.33700830456383407,14,0,,,0.6614363307181653,0.6707383045971289,0.750242954324587,0.5691116844821231,0.647243764409977,0.598695502917954,0.7723649247121346,0.6745310384838522,0.598695502917954,0.7723649247121346,0.6745310384838522,0.3451873711430625,0.7461330512765849,0.7461330512765849,0.7141490027755316,3088,2338,1028,3488,9942,5426,4516,0.45423456045061356,4116,5826,commit,15,18111,11502,6609,0.6350836508199437,9942,4516,5426,0.45423456045061356,none
gitea,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 4, ""model__n_estimators"": 300, ""model__subsample"": 1.0}",0.7947695512306152,0.37891707774613775,14,0,,,0.6803460068396701,0.6862797206769754,0.75,0.6214522668632511,0.6797016730497883,0.6228424531766434,0.7511071744906997,0.68098775346316,0.6228424531766434,0.7511071744906997,0.68098775346316,0.3727009204020387,0.7542252602615037,0.7542252602615037,0.722638115778227,3372,2054,1124,3392,9942,5426,4516,0.45423456045061356,4496,5446,commit,15,18111,11502,6609,0.6350836508199437,9942,4516,5426,0.45423456045061356,none
grafana,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.14176216627554414,0.1315135820462556,14,0,,,0.39731142643764,0.5095398052125425,0.3899394856278366,0.999031007751938,0.5609357997823722,0.9705882352941176,0.020048602673147023,0.039285714285714285,0.9705882352941176,0.020048602673147023,0.039285714285714285,0.08293810018703501,0.6687541797356994,0.6687541797356994,0.7873988466386878,2062,2,3226,66,5356,2064,3292,0.614637789395071,5288,68,commit,15,22697,12726,9971,0.5606908401991453,5356,3292,2064,0.614637789395071,none
grafana,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 10.0}",0.6505059938951213,0.3400620909020808,14,0,,,0.6075429424943988,0.6573367312818484,0.4947916666666667,0.874515503875969,0.6320028011204482,0.8483606557377049,0.44015795868772783,0.5796,0.8483606557377049,0.44015795868772783,0.5796,0.32860451834653404,0.749040574048433,0.749040574048433,0.8249165396781978,1805,259,1843,1449,5356,2064,3292,0.614637789395071,3648,1708,commit,15,22697,12726,9971,0.5606908401991453,5356,3292,2064,0.614637789395071,none
grafana,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.7723002424006304,0.33930032661108894,14,0,,,0.7387976101568334,0.7089882567087702,0.6927536231884058,0.5789728682170543,0.6307732911058327,0.7606719911870008,0.839003645200486,0.7979199768886321,0.7606719911870008,0.839003645200486,0.7979199768886321,0.43534039255603035,0.79855403220869,0.79855403220869,0.8522713476561719,1195,869,530,2762,5356,2064,3292,0.614637789395071,1725,3631,commit,15,22697,12726,9971,0.5606908401991453,5356,3292,2064,0.614637789395071,none
grafana,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 1.0}",0.7698009224233702,0.3763562520970481,14,0,,,0.751680358476475,0.7326614555370313,0.6883983572895277,0.6497093023255814,0.6684945164506481,0.7878521126760564,0.8156136087484812,0.8014925373134328,0.7878521126760564,0.8156136087484812,0.8014925373134328,0.470754984131635,0.813177146618064,0.813177146618064,0.8643441226298373,1341,723,607,2685,5356,2064,3292,0.614637789395071,1948,3408,commit,15,22697,12726,9971,0.5606908401991453,5356,3292,2064,0.614637789395071,none
influxdb,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.14414840142505522,0.13122435199661905,14,0,,,0.41960183767228176,0.5498812351543942,0.37970540098199673,1.0,0.5504151838671412,1.0,0.0997624703087886,0.18142548596112312,1.0,0.0997624703087886,0.18142548596112312,0.19462874605657077,0.7260064296830208,0.7260064296830208,0.8426748502021421,232,0,379,42,653,232,421,0.6447166921898928,611,42,commit,15,27400,15597,11803,0.5692335766423358,653,421,232,0.6447166921898928,none
influxdb,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.6556384342225691,0.3555451558567253,14,0,,,0.6906584992343032,0.6962384306659022,0.5496688741721855,0.7155172413793104,0.6217228464419475,0.811965811965812,0.6769596199524941,0.7383419689119171,0.811965811965812,0.6769596199524941,0.7383419689119171,0.3767402906036908,0.7694272667704153,0.7694272667704153,0.8650547550153731,166,66,136,285,653,232,421,0.6447166921898928,302,351,commit,15,27400,15597,11803,0.5692335766423358,653,421,232,0.6447166921898928,none
influxdb,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 100}",0.7729286994510498,0.3395450136970413,14,0,,,0.7151607963246555,0.672669751822426,0.6161616161616161,0.5258620689655172,0.5674418604651162,0.7582417582417582,0.8194774346793349,0.7876712328767124,0.7582417582417582,0.8194774346793349,0.7876712328767124,0.35957791294713737,0.7838223851257269,0.7838223851257269,0.8706337612172567,122,110,76,345,653,232,421,0.6447166921898928,198,455,commit,15,27400,15597,11803,0.5692335766423358,653,421,232,0.6447166921898928,none
