target_project,model_name,status,inner_cv_strategy,best_params,best_inner_f1,best_inner_mcc,retained_feature_count,dropped_constant_feature_count,dropped_constant_features,error_message,accuracy,balanced_accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision,recall,f1,mcc,roc_auc,auc,pr_auc,true_negative,false_positive,false_negative,true_positive,test_total,test_negative,test_positive,test_positive_ratio,predicted_negative,predicted_positive,granularity,source_project_count,source_row_count,source_bug_count,source_non_bug_count,source_bug_ratio,target_row_count,target_bug_count,target_non_bug_count,target_bug_ratio,resampling
influxdb,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.5028580231326232,0.1307428758042105,9,0,,,0.6404770256050508,0.6374171325489664,0.5872894333843798,0.6121308858739026,0.599452911293474,0.6854368932038835,0.66270337922403,0.6738784600699969,0.6854368932038835,0.66270337922403,0.6738784600699969,0.2737782671081547,0.6733788844195707,0.6733788844195707,0.7007443804249804,767,486,539,1059,2851,1253,1598,0.5605050859347598,1306,1545,method,15,125176,47190,77986,0.3769891992075158,2851,1598,1253,0.5605050859347598,random_over
influxdb,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",0.5240953742032041,0.1255721937684405,9,0,,,0.6643283058575938,0.6543861690640835,0.6300527240773286,0.5722266560255387,0.5997490589711418,0.6870986573263281,0.7365456821026283,0.7109634551495017,0.6870986573263281,0.7365456821026283,0.7109634551495017,0.3129338166075778,0.6673258272761142,0.6673258272761142,0.7023004702140542,717,536,421,1177,2851,1253,1598,0.5605050859347598,1138,1713,method,15,125176,47190,77986,0.3769891992075158,2851,1598,1253,0.5605050859347598,random_over
kubernetes,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.6004823489382806,0.0955186873691118,9,0,,,0.5185185185185185,0.4967501753355842,0.4577464788732394,0.1134380453752181,0.1818181818181818,0.5265610438024231,0.8800623052959502,0.6588921282798834,0.5265610438024231,0.8800623052959502,0.6588921282798834,-0.0100992870891383,0.5732603719832765,0.5732603719832765,0.5968358353908508,65,508,77,565,1215,573,642,0.528395061728395,142,1073,method,15,126812,48146,78666,0.3796643850739677,1215,642,573,0.528395061728395,random_over
kubernetes,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.5653015698683471,0.1434912669930736,9,0,,,0.5876543209876544,0.5821467599615077,0.5743801652892562,0.4851657940663176,0.5260170293282876,0.5964432284541724,0.6791277258566978,0.6351056081573198,0.5964432284541724,0.6791277258566978,0.6351056081573198,0.1675266445772226,0.5872695492380378,0.5872695492380378,0.575463335911353,278,295,206,436,1215,573,642,0.528395061728395,484,731,method,15,126812,48146,78666,0.3796643850739677,1215,642,573,0.528395061728395,random_over
kubernetes,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 100}",0.5060166667140397,0.1349284116319752,9,0,,,0.6065843621399177,0.6059679339759586,0.5809199318568995,0.5951134380453752,0.5879310344827586,0.6305732484076433,0.616822429906542,0.6236220472440945,0.6305732484076433,0.616822429906542,0.6236220472440945,0.2117144084026337,0.6174041634725689,0.6174041634725689,0.6008618449427243,341,232,246,396,1215,573,642,0.528395061728395,587,628,method,15,126812,48146,78666,0.3796643850739677,1215,642,573,0.528395061728395,random_over
kubernetes,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",0.5352877362363693,0.1411253752624209,9,0,,,0.594238683127572,0.5929727128900197,0.5696864111498258,0.5706806282722513,0.5701830863121186,0.6162246489859594,0.6152647975077882,0.6157443491816056,0.6162246489859594,0.6152647975077882,0.6157443491816056,0.1859282421639249,0.6103785073912784,0.6103785073912784,0.596599852001243,327,246,247,395,1215,573,642,0.528395061728395,574,641,method,15,126812,48146,78666,0.3796643850739677,1215,642,573,0.528395061728395,random_over
minio,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.5685577097350035,0.0709233655118471,9,0,,,0.6033733133433283,0.5707436038081011,0.6034904013961606,0.2938477226376614,0.3952451708766716,0.6033412887828162,0.8476394849785408,0.7049244325469857,0.6033412887828162,0.8476394849785408,0.7049244325469857,0.1710673501576584,0.6074796408132332,0.6074796408132332,0.6265112815095327,1729,4155,1136,6320,13340,5884,7456,0.5589205397301349,2865,10475,method,15,114687,41332,73355,0.3603895820799219,13340,7456,5884,0.5589205397301349,random_over
minio,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.5605691707106216,0.1341772753526181,9,0,,,0.6146176911544228,0.6114033510531214,0.5605937041265698,0.5841264445955132,0.5721181856013317,0.6605631849077542,0.6386802575107297,0.649437436072281,0.6605631849077542,0.6386802575107297,0.649437436072281,0.2219802628474299,0.6358190461767272,0.6358190461767272,0.6561707546756459,3437,2447,2694,4762,13340,5884,7456,0.5589205397301349,6131,7209,method,15,114687,41332,73355,0.3603895820799219,13340,7456,5884,0.5589205397301349,random_over
minio,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 100}",0.5131895855602482,0.1323887876095066,9,0,,,0.592503748125937,0.6047173100544723,0.5283975659229209,0.708361658735554,0.6052860877142028,0.6852531181217901,0.5010729613733905,0.5788658196467307,0.6852531181217901,0.5010729613733905,0.5788658196467307,0.2115321484997498,0.6356186979019265,0.6356186979019265,0.685201982773191,4168,1716,3720,3736,13340,5884,7456,0.5589205397301349,7888,5452,method,15,114687,41332,73355,0.3603895820799219,13340,7456,5884,0.5589205397301349,random_over
minio,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",0.5221574222134518,0.125889529573314,9,0,,,0.5992503748125937,0.6068828356815457,0.5365191420038012,0.671651937457512,0.5965283018867924,0.67659859390693,0.5421137339055794,0.6019359642591213,0.67659859390693,0.5421137339055794,0.6019359642591213,0.2134414577731783,0.6338888804804184,0.6338888804804184,0.6714458500640436,3952,1932,3414,4042,13340,5884,7456,0.5589205397301349,7366,5974,method,15,114687,41332,73355,0.3603895820799219,13340,7456,5884,0.5589205397301349,random_over
nomad,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.606369533705465,0.0927031570928844,9,0,,,0.4413464807888473,0.5168200357541685,0.6745762711864407,0.1139747995418098,0.1950024497795198,0.4153439153439153,0.9196652719665273,0.5722468107263733,0.4153439153439153,0.9196652719665273,0.5722468107263733,0.0549992864037723,0.563491686916179,0.563491686916179,0.4550296305966822,199,1547,96,1099,2941,1746,1195,0.4063243794627678,295,2646,method,15,125086,47593,77493,0.3804822282269798,2941,1195,1746,0.4063243794627678,random_over
nomad,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.5712651708544297,0.1447436592927787,9,0,,,0.5341720503230194,0.5580271942563277,0.6666666666666666,0.4306987399770905,0.523312456506611,0.4517374517374517,0.6853556485355649,0.5445478723404256,0.4517374517374517,0.6853556485355649,0.5445478723404256,0.1172233660955442,0.5665818343901422,0.5665818343901422,0.4565787336066005,752,994,376,819,2941,1746,1195,0.4063243794627678,1128,1813,method,15,125086,47593,77493,0.3804822282269798,2941,1195,1746,0.4063243794627678,random_over
nomad,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",0.5097467312118588,0.1372017597392797,9,0,,,0.5583134988099286,0.5444247940301082,0.6304728546409807,0.6185567010309279,0.6244579358196011,0.4576547231270358,0.4702928870292887,0.4638877424680148,0.4576547231270358,0.4702928870292887,0.4638877424680148,0.0884878465182251,0.5715687261259448,0.5715687261259448,0.4431746112397083,1080,666,633,562,2941,1746,1195,0.4063243794627678,1713,1228,method,15,125086,47593,77493,0.3804822282269798,2941,1195,1746,0.4063243794627678,random_over
nomad,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",0.5383533300415436,0.1415552381868685,9,0,,,0.5640938456307378,0.5591961542701309,0.6468354430379747,0.5853379152348225,0.6145520144317499,0.4680382072005878,0.5330543933054394,0.4984350547730829,0.4680382072005878,0.5330543933054394,0.4984350547730829,0.1166197094928211,0.5719260281719842,0.5719260281719842,0.4463882692211802,1022,724,558,637,2941,1746,1195,0.4063243794627678,1580,1361,method,15,125086,47593,77493,0.3804822282269798,2941,1195,1746,0.4063243794627678,random_over
