target_project,model_name,status,inner_cv_strategy,best_params,best_inner_f1,best_inner_mcc,retained_feature_count,dropped_constant_feature_count,dropped_constant_features,error_message,accuracy,balanced_accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision,recall,f1,mcc,roc_auc,auc,pr_auc,true_negative,false_positive,false_negative,true_positive,test_total,test_negative,test_positive,test_positive_ratio,predicted_negative,predicted_positive,granularity,source_project_count,source_row_count,source_bug_count,source_non_bug_count,source_bug_ratio,target_row_count,target_bug_count,target_non_bug_count,target_bug_ratio,resampling
gitea,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.1385814566039533,0.1264891460698924,14,0,,,0.5673908670287668,0.5242313278878685,0.5581035017043694,0.9957611500184298,0.715297544184815,0.9118773946360154,0.0527015057573073,0.099644128113879,0.9118773946360154,0.0527015057573073,0.099644128113879,0.1509189265815141,0.6572073712926999,0.6572073712926999,0.6593803296927481,5403,23,4278,238,9942,5426,4516,0.4542345604506135,9681,261,commit,15,18111,11502,6609,0.6350836508199437,9942,4516,5426,0.4542345604506135,random_over
gitea,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.6507826439098644,0.3560216088307332,14,0,,,0.6753168376584189,0.6565119081860556,0.6535774175517048,0.8619609288610395,0.7434430138292799,0.7311557788944724,0.4510628875110717,0.5579293344289236,0.7311557788944724,0.4510628875110717,0.5579293344289236,0.3470311995147173,0.7352466244441274,0.7352466244441274,0.7012519316356253,4677,749,2479,2037,9942,5426,4516,0.4542345604506135,7156,2786,commit,15,18111,11502,6609,0.6350836508199437,9942,4516,5426,0.4542345604506135,random_over
gitea,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 100}",0.7793439077124321,0.345931806484426,14,0,,,0.6738080869040435,0.678173228202497,0.7342777420047221,0.6304828603022484,0.6784333168071394,0.6204807874313837,0.7258635961027458,0.6690478620267374,0.6204807874313837,0.7258635961027458,0.6690478620267374,0.355551606442726,0.7422607972570476,0.7422607972570476,0.7091285568533164,3421,2005,1238,3278,9942,5426,4516,0.4542345604506135,4659,5283,commit,15,18111,11502,6609,0.6350836508199437,9942,4516,5426,0.4542345604506135,random_over
gitea,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 0.8}",0.757797163288171,0.3748073398829606,14,0,,,0.6940253470126735,0.691867340172649,0.7215613382899628,0.7154441577589384,0.7184897279289284,0.6615519508987286,0.6682905225863596,0.6649041639127561,0.6615519508987286,0.6682905225863596,0.6649041639127561,0.3834238588857744,0.7481811812494837,0.7481811812494837,0.7164223475354001,3882,1544,1498,3018,9942,5426,4516,0.4542345604506135,5380,4562,commit,15,18111,11502,6609,0.6350836508199437,9942,4516,5426,0.4542345604506135,random_over
grafana,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.1362276414197652,0.1287827298685355,14,0,,,0.39731142643764,0.5096301699209735,0.3899810964083176,0.999515503875969,0.5610552080500408,0.9848484848484848,0.0197448359659781,0.0387135199523525,0.9848484848484848,0.0197448359659781,0.0387135199523525,0.084966729475841,0.673365723341528,0.673365723341528,0.7932714044847707,2063,1,3227,65,5356,2064,3292,0.614637789395071,5290,66,commit,15,22697,12726,9971,0.5606908401991453,5356,3292,2064,0.614637789395071,random_over
grafana,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 10.0}",0.65173869250167,0.3434157727580693,14,0,,,0.6194921583271098,0.6683223718292879,0.5035991140642303,0.8812984496124031,0.6409443269908386,0.8595183486238532,0.4553462940461725,0.5953137410643368,0.8595183486238532,0.4553462940461725,0.5953137410643368,0.3496306410264728,0.7603870847344278,0.7603870847344278,0.8352544954541019,1819,245,1793,1499,5356,2064,3292,0.614637789395071,3612,1744,commit,15,22697,12726,9971,0.5606908401991453,5356,3292,2064,0.614637789395071,random_over
grafana,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.7654938852944259,0.3441482495545987,14,0,,,0.7415982076176251,0.717772766019573,0.6833872707659115,0.6138565891472868,0.6467585502807555,0.7724157624214735,0.821688942891859,0.7962908448631145,0.7724157624214735,0.821688942891859,0.7962908448631145,0.445559170699758,0.7974065181506496,0.7974065181506496,0.8531360293004427,1267,797,587,2705,5356,2064,3292,0.614637789395071,1854,3502,commit,15,22697,12726,9971,0.5606908401991453,5356,3292,2064,0.614637789395071,random_over
grafana,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 0.8}",0.755901421936816,0.3683821231291018,14,0,,,0.743091859596714,0.7306448802358548,0.6634980988593155,0.6763565891472868,0.6698656429942419,0.7945879458794588,0.7849331713244229,0.7897310513447433,0.7945879458794588,0.7849331713244229,0.7897310513447433,0.4596851116285822,0.8049084814490379,0.8049084814490379,0.8589569519848249,1396,668,708,2584,5356,2064,3292,0.614637789395071,2104,3252,commit,15,22697,12726,9971,0.5606908401991453,5356,3292,2064,0.614637789395071,random_over
influxdb,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.1412440353809071,0.1292818949421316,14,0,,,0.4104134762633997,0.5427553444180523,0.3760129659643436,1.0,0.5465253239104829,1.0,0.0855106888361045,0.1575492341356674,1.0,0.0855106888361045,0.1575492341356674,0.1793129324140279,0.7255252272913425,0.7255252272913425,0.8412893247383013,232,0,385,36,653,232,421,0.6447166921898928,617,36,commit,15,27400,15597,11803,0.5692335766423358,653,421,232,0.6447166921898928,random_over
influxdb,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.6555690346158429,0.3585085809924516,14,0,,,0.6860643185298622,0.6878378655090507,0.5457627118644067,0.6939655172413793,0.6110056925996205,0.8016759776536313,0.6817102137767221,0.7368421052631579,0.8016759776536313,0.6817102137767221,0.7368421052631579,0.3612814466155992,0.7660332541567696,0.7660332541567696,0.8628681896021866,161,71,134,287,653,232,421,0.6447166921898928,295,358,commit,15,27400,15597,11803,0.5692335766423358,653,421,232,0.6447166921898928,random_over
influxdb,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.7681747594015506,0.3561275955508483,14,0,,,0.7105666156202144,0.6749119502006716,0.6009389671361502,0.5517241379310345,0.5752808988764045,0.7636363636363637,0.7980997624703088,0.7804878048780488,0.7636363636363637,0.7980997624703088,0.7804878048780488,0.357123457925898,0.7827678352035383,0.7827678352035383,0.8751909675216468,128,104,85,336,653,232,421,0.6447166921898928,213,440,commit,15,27400,15597,11803,0.5692335766423358,653,421,232,0.6447166921898928,random_over
