target_project,model_name,status,inner_cv_strategy,best_params,best_inner_f1,best_inner_mcc,retained_feature_count,dropped_constant_feature_count,dropped_constant_features,error_message,accuracy,balanced_accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision,recall,f1,mcc,roc_auc,auc,pr_auc,true_negative,false_positive,false_negative,true_positive,test_total,test_negative,test_positive,test_positive_ratio,predicted_negative,predicted_positive,granularity,source_project_count,source_row_count,source_bug_count,source_non_bug_count,source_bug_ratio,target_row_count,target_bug_count,target_non_bug_count,target_bug_ratio,resampling
consul,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.3958022974922455,0.0172442012815993,23,0,,,0.4836601307189542,0.5271324863883847,0.66,0.3473684210526316,0.4551724137931034,0.3980582524271844,0.7068965517241379,0.5093167701863354,0.3980582524271844,0.7068965517241379,0.5093167701863354,0.0561295776523213,0.5333938294010889,0.5333938294010889,0.4124174675442791,33,62,17,41,153,95,58,0.3790849673202614,50,103,file,15,41003,11863,29140,0.289320293637051,153,58,95,0.3790849673202614,smote
consul,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",0.3948784423923414,0.0303500743971875,23,0,,,0.477124183006536,0.5185117967332123,0.6470588235294118,0.3473684210526316,0.4520547945205479,0.392156862745098,0.6896551724137931,0.5,0.392156862745098,0.6896551724137931,0.5,0.0381038794105574,0.5245916515426498,0.5245916515426498,0.4074957714302362,33,62,18,40,153,95,58,0.3790849673202614,51,102,file,15,41003,11863,29140,0.289320293637051,153,58,95,0.3790849673202614,smote
fiber,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.5042677186078918,0.0295174030735143,23,0,,,0.3624260355029586,0.499182615629984,0.6712328767123288,0.1074561403508772,0.1852551984877126,0.3250414593698176,0.8909090909090909,0.4763061968408262,0.3250414593698176,0.8909090909090909,0.4763061968408262,-0.0024679138779082,0.5003289473684212,0.5003289473684212,0.3180298654452249,49,407,24,196,676,456,220,0.3254437869822485,73,603,file,15,40480,11701,28779,0.2890563241106719,676,220,456,0.3254437869822485,smote
fiber,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 10.0}",0.4281339751149069,0.0578597672480667,23,0,,,0.4763313609467455,0.5024521531100479,0.6770833333333334,0.4276315789473684,0.5241935483870968,0.327319587628866,0.5772727272727273,0.4177631578947368,0.327319587628866,0.5772727272727273,0.4177631578947368,0.0046468562126994,0.4921152312599681,0.4921152312599681,0.3467742654467758,195,261,93,127,676,456,220,0.3254437869822485,288,388,file,15,40480,11701,28779,0.2890563241106719,676,220,456,0.3254437869822485,smote
fiber,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 100}",0.4052899976812645,0.0217255960513005,23,0,,,0.6227810650887574,0.5627791068580542,0.7142857142857143,0.7346491228070176,0.7243243243243244,0.4154589371980676,0.3909090909090909,0.4028103044496487,0.4154589371980676,0.3909090909090909,0.4028103044496487,0.1276342692207805,0.573006379585327,0.573006379585327,0.4314642428901887,335,121,134,86,676,456,220,0.3254437869822485,469,207,file,15,40480,11701,28779,0.2890563241106719,676,220,456,0.3254437869822485,smote
fiber,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",0.3911559463027527,0.0138684713816488,23,0,,,0.6346153846153846,0.5680223285486443,0.7163561076604554,0.7587719298245614,0.7369542066027689,0.4300518134715025,0.3772727272727272,0.4019370460048426,0.4300518134715025,0.3772727272727272,0.4019370460048426,0.1411311993385024,0.5851874003189793,0.5851874003189793,0.4279398847590038,346,110,137,83,676,456,220,0.3254437869822485,483,193,file,15,40480,11701,28779,0.2890563241106719,676,220,456,0.3254437869822485,smote
gin,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.3530919446943285,0.0232538241998259,23,0,,,0.5378151260504201,0.5348421679571174,0.6451612903225806,0.547945205479452,0.5925925925925926,0.4210526315789473,0.5217391304347826,0.4660194174757281,0.4210526315789473,0.5217391304347826,0.4660194174757281,0.0679269694303005,0.5190589636688505,0.5190589636688505,0.3726492695867437,40,33,22,24,119,73,46,0.3865546218487395,62,57,file,15,41037,11875,29162,0.2893730048492823,119,46,73,0.3865546218487395,smote
gin,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.4206847430212964,0.0528625572113783,23,0,,,0.5042016806722689,0.5436271590232281,0.675,0.3698630136986301,0.4778761061946903,0.4177215189873418,0.717391304347826,0.528,0.4177215189873418,0.717391304347826,0.528,0.0899463890741148,0.6051220964860037,0.6051220964860037,0.5208534016048225,27,46,13,33,119,73,46,0.3865546218487395,40,79,file,15,41037,11875,29162,0.2893730048492823,119,46,73,0.3865546218487395,smote
gin,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 100}",0.4034556555882178,0.0361178310763133,23,0,,,0.4957983193277311,0.5005955926146516,0.6140350877192983,0.4794520547945205,0.5384615384615384,0.3870967741935484,0.5217391304347826,0.4444444444444444,0.3870967741935484,0.5217391304347826,0.4444444444444444,0.0011611447765863,0.4737939249553305,0.4737939249553305,0.3772622315510811,35,38,22,24,119,73,46,0.3865546218487395,57,62,file,15,41037,11875,29162,0.2893730048492823,119,46,73,0.3865546218487395,smote
gin,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",0.3963744471071033,0.0220806385502032,23,0,,,0.4621848739495798,0.4611375818939844,0.576271186440678,0.4657534246575342,0.5151515151515151,0.35,0.4565217391304347,0.3962264150943396,0.35,0.4565217391304347,0.3962264150943396,-0.0757004620726034,0.4429720071471114,0.4429720071471114,0.3747257562733651,34,39,25,21,119,73,46,0.3865546218487395,59,60,file,15,41037,11875,29162,0.2893730048492823,119,46,73,0.3865546218487395,smote
