granularity,model_name,selection_scope,selection_rule,is_best_model_for_stats,target_project_count,valid_accuracy_count,mean_accuracy,std_accuracy,median_accuracy,min_accuracy,max_accuracy,valid_balanced_accuracy_count,mean_balanced_accuracy,std_balanced_accuracy,median_balanced_accuracy,min_balanced_accuracy,max_balanced_accuracy,valid_precision_0_count,mean_precision_0,std_precision_0,median_precision_0,min_precision_0,max_precision_0,valid_recall_0_count,mean_recall_0,std_recall_0,median_recall_0,min_recall_0,max_recall_0,valid_f1_0_count,mean_f1_0,std_f1_0,median_f1_0,min_f1_0,max_f1_0,valid_precision_1_count,mean_precision_1,std_precision_1,median_precision_1,min_precision_1,max_precision_1,valid_recall_1_count,mean_recall_1,std_recall_1,median_recall_1,min_recall_1,max_recall_1,valid_f1_1_count,mean_f1_1,std_f1_1,median_f1_1,min_f1_1,max_f1_1,valid_auc_count,mean_auc,std_auc,median_auc,min_auc,max_auc,valid_pr_auc_count,mean_pr_auc,std_pr_auc,median_pr_auc,min_pr_auc,max_pr_auc,valid_mcc_count,mean_mcc,std_mcc,median_mcc,min_mcc,max_mcc,valid_precision_count,mean_precision,std_precision,median_precision,min_precision,max_precision,valid_recall_count,mean_recall,std_recall,median_recall,min_recall,max_recall,valid_f1_count,mean_f1,std_f1,median_f1,min_f1,max_f1,valid_roc_auc_count,mean_roc_auc,std_roc_auc,median_roc_auc,min_roc_auc,max_roc_auc
commit,nested_selection,outer-fold model-family selection,"For each held-out target project, choose the model with the best inner-CV f1; tie-break with inner-CV mcc, then config order.",True,16,16,0.7144268176315706,0.04271405789415866,0.7203149826127299,0.6331967213114754,0.7741935483870968,16,0.6697611955531414,0.032716787780944674,0.6725640802975076,0.6115967365967365,0.7248979591836735,16,0.5860317068246501,0.1048918130987985,0.5997474747474747,0.2926829268292683,0.75,16,0.5533727270626823,0.10021590950735723,0.5512181164159582,0.32727272727272727,0.7777777777777778,16,0.5624542853276989,0.08791908444235906,0.5678935921030617,0.375,0.6797016730497883,16,0.7701623051788642,0.061483282370557744,0.7791217506216501,0.6228424531766434,0.8777777777777778,16,0.7861496640436005,0.08545453497395397,0.8010899960052502,0.5569620253164557,0.9069767441860465,16,0.7754030307418147,0.062078262203010215,0.7927956048826723,0.6423357664233577,0.8610086100861009,16,0.7661507656261635,0.04723323078568206,0.7760288513332678,0.6715289918414918,0.8297035111322416,16,0.8566809809726014,0.06368130108661943,0.8713958419680022,0.722638115778227,0.9496381899529376,16,0.34706559867918674,0.07067182490445033,0.3437774946448787,0.20775987083234757,0.4528456965623828,,,,,,,,,,,,,,,,,,,,,,,,
commit,logistic_regression,single_model_summary,,False,16,16,0.6502086490186711,0.06724506738770958,0.6583424683900967,0.48854961832061067,0.7254509018036072,16,0.6829744003043656,0.051982428143064564,0.6819357869176879,0.5852923447860157,0.7565986394557823,16,0.49573032956411406,0.09297271797884703,0.49782608695652175,0.21794871794871795,0.6553528496676566,16,0.8174553199524452,0.05607477937438218,0.8264212159684018,0.7155172413793104,0.9047619047619048,16,0.6121893637176896,0.08656655004689708,0.6263489949226946,0.33663366336633666,0.7416179883171962,16,0.847206464461377,0.05582291744161364,0.8609313265372945,0.7241379310344828,0.9090909090909091,16,0.5484934806562859,0.12463170240232702,0.557241432889793,0.26582278481012656,0.7197943444730077,16,0.6590418166989308,0.10749970883082637,0.6752987056090276,0.39622641509433965,0.8034433285509326,16,0.752169018931615,0.04231604037619007,0.7592339204094242,0.6682769726247987,0.8175963718820862,16,0.8439592651046472,0.06851980329594504,0.858922565411621,0.6992894534836953,0.9258185113952203,16,0.3527046644094204,0.0883993026873471,0.3620721109024141,0.13512224879892165,0.48563428611526693,16.0,0.847206464461377,0.05582291744161364,0.8609313265372945,0.7241379310344828,0.9090909090909091,16.0,0.5484934806562859,0.12463170240232702,0.557241432889793,0.26582278481012656,0.7197943444730077,16.0,0.6590418166989308,0.10749970883082637,0.6752987056090276,0.39622641509433965,0.8034433285509326,16.0,0.752169018931615,0.04231604037619007,0.7592339204094242,0.6682769726247987,0.8175963718820862
commit,naive_bayes,single_model_summary,,False,16,16,0.40104846049491805,0.07626103466364886,0.40540058125401063,0.1984732824427481,0.5670891168778918,16,0.5369036001726297,0.02566625620536103,0.5321878949500642,0.5,0.5814793175975695,16,0.3651352006327724,0.08713872863370561,0.36664395765643015,0.1796875,0.5579306071871127,16,0.9913619437388033,0.009604249226354424,0.9942834527070566,0.9715909090909091,1.0,16,0.5277168349843933,0.09497009581154002,0.5344900550148117,0.304635761589404,0.715155526141628,16,0.8810339383534853,0.23957197486119458,0.9615321387473286,0.0,1.0,16,0.08244525660645621,0.0536292000433407,0.080573144534545,0.0,0.19023136246786632,16,0.14720831597020873,0.09044672398260745,0.14753674709426923,0.0,0.31759656652360513,16,0.6784945782278586,0.0680793216079866,0.6732866077430075,0.5007032348804501,0.7730355300014743,16,0.8071554869189953,0.08495195720951433,0.8333110974295491,0.6313292134405606,0.9115553009180686,16,0.13556538909296406,0.06607638038062907,0.14259177185941938,0.0,0.21852480725157267,16.0,0.8810339383534853,0.23957197486119458,0.9615321387473286,0.0,1.0,16.0,0.08244525660645621,0.0536292000433407,0.080573144534545,0.0,0.19023136246786632,16.0,0.14720831597020873,0.09044672398260745,0.14753674709426923,0.0,0.31759656652360513,16.0,0.6784945782278586,0.0680793216079866,0.6732866077430075,0.5007032348804501,0.7730355300014743
commit,random_forest,single_model_summary,,False,16,16,0.7132449628739765,0.043886211827411044,0.7203149826127299,0.6331967213114754,0.7741935483870968,16,0.668789857048151,0.03244149381695706,0.671598356684859,0.6115967365967365,0.7248979591836735,16,0.5860468914699367,0.10491556373815722,0.5997474747474747,0.2926829268292683,0.750242954324587,16,0.5501014406638618,0.0987842745266589,0.5512181164159582,0.32727272727272727,0.7777777777777778,16,0.5604256660377107,0.08553241623893734,0.5678935921030617,0.375,0.6666666666666666,16,0.7686531207876961,0.06526119992965045,0.7791217506216501,0.598695502917954,0.8777777777777778,16,0.7874782734324403,0.08506374098274667,0.8010899960052502,0.5569620253164557,0.9069767441860465,16,0.774999486055608,0.06270849168762747,0.7927956048826723,0.6423357664233577,0.8610086100861009,16,0.765645002564606,0.0474012446543099,0.7760288513332678,0.6715289918414918,0.8297035111322416,16,0.856150411409933,0.06482105211832914,0.8713958419680022,0.7141490027755316,0.9496381899529376,16,0.3453460018505007,0.07036119099510586,0.3437774946448787,0.20775987083234757,0.4528456965623828,16.0,0.7686531207876961,0.06526119992965045,0.7791217506216501,0.598695502917954,0.8777777777777778,16.0,0.7874782734324403,0.08506374098274667,0.8010899960052502,0.5569620253164557,0.9069767441860465,16.0,0.774999486055608,0.06270849168762747,0.7927956048826723,0.6423357664233577,0.8610086100861009,16.0,0.765645002564606,0.0474012446543099,0.7760288513332678,0.6715289918414918,0.8297035111322416
commit,xgboost,single_model_summary,,False,16,16,0.7186661843608713,0.03851776934650212,0.7221144726956221,0.6516393442622951,0.7835671342685371,16,0.6921941666331137,0.031139635544751524,0.6959303611489472,0.6127214170692432,0.7542857142857142,16,0.5789756664442773,0.10157254395641815,0.5992703533026114,0.2727272727272727,0.75,16,0.6341425323875228,0.09827869451736965,0.6246630962413031,0.4636363636363636,0.873015873015873,16,0.5995553173522772,0.08549120913720565,0.6006924652184009,0.3582089552238806,0.7051282051282052,16,0.7983510506477742,0.06050808347251181,0.8116151745220377,0.6228424531766434,0.8735632183908046,16,0.7502458008787047,0.08811185444077718,0.7565059681977309,0.5189873417721519,0.8740359897172236,16,0.7697673440175312,0.06094118152458896,0.7815082956259427,0.640625,0.8629441624365483,16,0.775269117197565,0.044960245999821256,0.785111440856481,0.6743156199677939,0.8327891156462585,16,0.8617192434388797,0.06012915842364707,0.877449833808533,0.722638115778227,0.9472074543788903,16,0.3804327939422663,0.06839463626964598,0.38137084921631703,0.1816043582218511,0.4890856414790235,16.0,0.7983510506477742,0.06050808347251181,0.8116151745220377,0.6228424531766434,0.8735632183908046,16.0,0.7502458008787047,0.08811185444077718,0.7565059681977309,0.5189873417721519,0.8740359897172236,16.0,0.7697673440175312,0.06094118152458896,0.7815082956259427,0.640625,0.8629441624365483,16.0,0.775269117197565,0.044960245999821256,0.785111440856481,0.6743156199677939,0.8327891156462585
file,nested_selection,outer-fold model-family selection,"For each held-out target project, choose the model with the best inner-CV f1; tie-break with inner-CV mcc, then config order.",True,16,16,0.48666686395637226,0.06622193557886766,0.49600780310487985,0.3722943722943723,0.5866261398176292,16,0.5236788340593499,0.041981884723514856,0.530895044062617,0.41850104821802936,0.5903811792733771,16,0.6740386852833093,0.09038131443020514,0.6833929598408348,0.44680851063829785,0.7916666666666666,16,0.38519291614727136,0.15545231829936035,0.42285960378983634,0.08986175115207373,0.6609071274298056,16,0.47803849843115803,0.15032828873868473,0.5274279687425092,0.15204678362573099,0.6923076923076923,16,0.3611079923252704,0.04408560483779502,0.35906165378124877,0.2782389702453129,0.4626865671641791,16,0.6621647519714284,0.11528510444020418,0.6725269915377882,0.41025641025641024,0.8455598455598455,16,0.46408916041317294,0.055040582951298135,0.48089696168175067,0.3595418365365948,0.5486725663716814,16,0.5383209440102418,0.048939526897559614,0.5429647799769339,0.40860849056603776,0.6239795657726692,16,0.3805905520997684,0.05577276675070675,0.3880295999573775,0.28082288277231315,0.49501589470250856,16,0.04174576866946727,0.0882456975407713,0.056940651897703844,-0.1814749237969742,0.17746359374859183,,,,,,,,,,,,,,,,,,,,,,,,
file,logistic_regression,single_model_summary,,False,16,16,0.5015427049545499,0.048125110807793144,0.5014743154079234,0.4125,0.5959595959595959,16,0.5252673691655976,0.020279327479369526,0.5280279841451585,0.4812200956937799,0.5551340996168582,16,0.689617626115485,0.04856371117740613,0.6811009817671809,0.5882352941176471,0.7671009771986971,16,0.46245604541432483,0.1688351693549658,0.40926281563268974,0.13725490196078433,0.880184331797235,16,0.532830214422387,0.11155506325863887,0.5257746579000614,0.22950819672131148,0.7318007662835249,16,0.3607098472994537,0.04711149467961325,0.37393799918776227,0.2693575621130498,0.42424242424242425,16,0.5880786929168704,0.17974826549787937,0.6545524990313831,0.11969111969111969,0.896551724137931,16,0.4293851956850322,0.08368023557062744,0.42714248750527706,0.18128654970760233,0.5263157894736842,16,0.5356961282053445,0.02533121616014671,0.5386043895469834,0.4797298644338118,0.5756805807622505,16,0.37148556981827185,0.057214095957711895,0.37912514689417315,0.27494096248188915,0.48116604218671427,16,0.05013592767422364,0.03927516738905503,0.05691710314614479,-0.035654547479912924,0.10137173721175206,16.0,0.3607098472994537,0.04711149467961325,0.37393799918776227,0.2693575621130498,0.42424242424242425,16.0,0.5880786929168704,0.17974826549787937,0.6545524990313831,0.11969111969111969,0.896551724137931,16.0,0.4293851956850322,0.08368023557062744,0.42714248750527706,0.18128654970760233,0.5263157894736842,16.0,0.5356961282053445,0.02533121616014671,0.5386043895469834,0.4797298644338118,0.5756805807622505
file,naive_bayes,single_model_summary,,False,16,16,0.6054959974713445,0.06763415776206537,0.6175637900663647,0.4156804733727811,0.7192349332370985,16,0.4985359656154651,0.015778424909181986,0.5,0.44475878499106614,0.5172287755441103,16,0.6581942356746169,0.04814244654180621,0.640066515173034,0.5816326530612245,0.7448170121991867,16,0.8507161081014019,0.1891003805021513,0.9362860246015509,0.26535087719298245,1.0,16,0.7273407803392071,0.1006322766042452,0.7527114825948898,0.37990580847723704,0.8365546218487395,16,0.27303637870031916,0.14613810499519422,0.27455522430788964,0.0,0.5454545454545454,16,0.14635582312952833,0.19035356185978575,0.0662340178225494,0.0,0.7272727272727273,16,0.14700321107064193,0.13888109438917945,0.11153275037122587,0.0,0.44755244755244755,16,0.5255731063258773,0.0241276610115769,0.5222584729576798,0.4731559011164274,0.579338441890166,16,0.3573468177504261,0.05483073018227063,0.3650985500999403,0.25932192056871894,0.45789562312052023,16,-0.006860546410599882,0.048780220424867494,0.0,-0.1411272498473614,0.06205383442489733,16.0,0.27303637870031916,0.14613810499519422,0.27455522430788964,0.0,0.5454545454545454,16.0,0.14635582312952833,0.19035356185978575,0.0662340178225494,0.0,0.7272727272727273,16.0,0.14700321107064193,0.13888109438917945,0.11153275037122587,0.0,0.44755244755244755,16.0,0.5255731063258773,0.0241276610115769,0.5222584729576798,0.4731559011164274,0.579338441890166
file,random_forest,single_model_summary,,False,16,16,0.494987869873532,0.06513505578215975,0.5054766537773747,0.3722943722943723,0.5866261398176292,16,0.5246270497690787,0.041521869435371936,0.530895044062617,0.41850104821802936,0.5903811792733771,16,0.6749324621216971,0.090392912722305,0.6862487163301646,0.44680851063829785,0.7916666666666666,16,0.4072598021121836,0.16180406018595006,0.4540189390399651,0.08986175115207373,0.6609071274298056,16,0.49485825191456434,0.15343083359078366,0.5561344537815126,0.15204678362573099,0.6923076923076923,16,0.3620561622373186,0.043418899191258443,0.35906165378124877,0.2782389702453129,0.4626865671641791,16,0.6419942974259738,0.12948686783461733,0.6550149142431021,0.40454545454545454,0.8455598455598455,16,0.4591502587351408,0.059654869174206565,0.48089696168175067,0.3595418365365948,0.5486725663716814,16,0.5435710187710073,0.046089954153799434,0.5490805805132946,0.40860849056603776,0.6239795657726692,16,0.3863690654617606,0.0523793781897588,0.3936794184549667,0.28082288277231315,0.49501589470250856,16,0.04361308852845952,0.08749028839150468,0.056940651897703844,-0.1814749237969742,0.17746359374859183,16.0,0.3620561622373186,0.043418899191258443,0.35906165378124877,0.2782389702453129,0.4626865671641791,16.0,0.6419942974259738,0.12948686783461733,0.6550149142431021,0.40454545454545454,0.8455598455598455,16.0,0.4591502587351408,0.059654869174206565,0.48089696168175067,0.3595418365365948,0.5486725663716814,16.0,0.5435710187710073,0.046089954153799434,0.5490805805132946,0.40860849056603776,0.6239795657726692
file,xgboost,single_model_summary,,False,16,16,0.6389869196800552,0.047653285644354296,0.626361220032106,0.5625,0.7172633005054453,16,0.5010859912230315,0.00980345091407025,0.501635743869318,0.47092630155510484,0.5148405389938089,16,0.6596299800224922,0.04424487194078165,0.6443660152819458,0.5975609756097561,0.7450936910965739,16,0.9309442431128137,0.056779443691422446,0.9348394418717765,0.803921568627451,1.0,16,0.7710142894483303,0.040180755912671104,0.767211872776222,0.7008547008547008,0.8332980300783732,16,0.4324947637360709,0.2121870218337648,0.36925675675675673,0.2772727272727273,1.0,16,0.07122773933324945,0.04595761457404941,0.07121057544614022,0.021739130434782608,0.17243589743589743,16,0.11139746671916198,0.0602842843989687,0.11727900625843751,0.04141291108404385,0.23391304347826086,16,0.5424369828471767,0.04049110328543508,0.5523898110962202,0.4454926624737946,0.6185287356321839,16,0.37359931921808515,0.0522361848830803,0.3776604262042114,0.2706874241263661,0.48381570361128073,16,0.018011926367864094,0.04871009038297146,0.007407317053070635,-0.07356620933831688,0.11864101287121927,16.0,0.4324947637360709,0.2121870218337648,0.36925675675675673,0.2772727272727273,1.0,16.0,0.07122773933324945,0.04595761457404941,0.07121057544614022,0.021739130434782608,0.17243589743589743,16.0,0.11139746671916198,0.0602842843989687,0.11727900625843751,0.04141291108404385,0.23391304347826086,16.0,0.5424369828471767,0.04049110328543508,0.5523898110962202,0.4454926624737946,0.6185287356321839
