target_project,model_name,status,inner_cv_strategy,best_params,best_inner_f1,best_inner_mcc,retained_feature_count,dropped_constant_feature_count,dropped_constant_features,error_message,accuracy,balanced_accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision,recall,f1,mcc,roc_auc,auc,pr_auc,true_negative,false_positive,false_negative,true_positive,test_total,test_negative,test_positive,test_positive_ratio,predicted_negative,predicted_positive,granularity,source_project_count,source_row_count,source_bug_count,source_non_bug_count,source_bug_ratio,target_row_count,target_bug_count,target_non_bug_count,target_bug_ratio,resampling
gitea,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 100}",0.5148069441030164,0.12884613358522656,9,0,,,0.5429004193065741,0.5155486599379449,0.636204976980712,0.6255510518062665,0.6308330349683733,0.3945656333716035,0.40554626806962335,0.3999806022986276,0.3945656333716035,0.40554626806962335,0.3999806022986276,0.030933533792671036,0.5610862712650074,0.5610862712650074,0.40188929839249443,21143,12656,12090,8248,54137,33799,20338,0.3756765243733491,33233,20904,method,15,73890,28450,45440,0.38503180403302206,54137,20338,33799,0.3756765243733491,none
gitea,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 0.8}",0.2637423824590783,0.08381002915654294,9,0,,,0.6074773260431867,0.5108885259976832,0.6300549279718105,0.8993461345010207,0.7409926380966311,0.4226069246435845,0.12243091749434556,0.18985894014487228,0.4226069246435845,0.12243091749434556,0.18985894014487228,0.03386472947740429,0.577073830995197,0.577073830995197,0.4251612386061806,30397,3402,17848,2490,54137,33799,20338,0.3756765243733491,48245,5892,method,15,73890,28450,45440,0.38503180403302206,54137,20338,33799,0.3756765243733491,none
grafana,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.5607841163920799,0.09171343492525334,9,0,,,0.4649838517763046,0.5425892539495427,0.7282714054927302,0.2924234561494551,0.41729149310376745,0.3710068042901626,0.7927550517496303,0.5054599732893393,0.3710068042901626,0.7927550517496303,0.5054599732893393,0.09195852204227296,0.5845989509148994,0.5845989509148994,0.40241493383549987,2254,5454,841,3217,11766,7708,4058,0.34489206187319393,3095,8671,method,15,116261,44730,71531,0.38473778825229443,11766,4058,7708,0.34489206187319393,none
grafana,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.5740783175415864,0.14199849687924224,9,0,,,0.5888152303246643,0.5864573505140691,0.7282124681933843,0.5940581214322782,0.6543298085167191,0.42880613362541076,0.57885657959586,0.49265939597315433,0.42880613362541076,0.57885657959586,0.49265939597315433,0.16477507271839756,0.5883622828355733,0.5883622828355733,0.40011819483666955,4579,3129,1709,2349,11766,7708,4058,0.34489206187319393,6288,5478,method,15,116261,44730,71531,0.38473778825229443,11766,4058,7708,0.34489206187319393,none
grafana,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 100}",0.4930346449375859,0.1253238250647762,9,0,,,0.6211966683664797,0.5756393797461459,0.706098643337137,0.7224961079398028,0.7142032702789356,0.448569218870843,0.4287826515524889,0.43845281592541263,0.448569218870843,0.4287826515524889,0.43845281592541263,0.15296392492397654,0.6070517647203253,0.6070517647203253,0.43229616636452073,5569,2139,2318,1740,11766,7708,4058,0.34489206187319393,7887,3879,method,15,116261,44730,71531,0.38473778825229443,11766,4058,7708,0.34489206187319393,none
grafana,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 0.8}",0.21602433979402627,0.07215413844493992,9,0,,,0.6538330783613803,0.5211983645034902,0.6653625693749431,0.9487545407368967,0.7821808652869138,0.49032258064516127,0.09364218827008379,0.15725222429133043,0.49032258064516127,0.09364218827008379,0.15725222429133043,0.08124371431571475,0.5890999647559787,0.5890999647559787,0.41786101006776416,7313,395,3678,380,11766,7708,4058,0.34489206187319393,10991,775,method,15,116261,44730,71531,0.38473778825229443,11766,4058,7708,0.34489206187319393,none
influxdb,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.5487862944540374,0.07222090988585336,9,0,,,0.663626797614872,0.6401484996708775,0.6783980582524272,0.4461292897047087,0.5382763601348098,0.6576221016280217,0.8341677096370463,0.735448275862069,0.6576221016280217,0.8341677096370463,0.735448275862069,0.30689646875261795,0.6977227120492795,0.6977227120492795,0.7335329970569127,559,694,265,1333,2851,1253,1598,0.5605050859347598,824,2027,method,15,125176,47190,77986,0.37698919920751583,2851,1598,1253,0.5605050859347598,none
influxdb,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.5604523174973297,0.13338426290096655,9,0,,,0.6699403717993686,0.6516388202731467,0.6656050955414012,0.5003990422984836,0.5712984054669704,0.6720796228391828,0.8028785982478097,0.731679498146564,0.6720796228391828,0.8028785982478097,0.731679498146564,0.32001910042840115,0.6365523744265328,0.6365523744265328,0.647798601862479,627,626,315,1283,2851,1253,1598,0.5605050859347598,942,1909,method,15,125176,47190,77986,0.37698919920751583,2851,1598,1253,0.5605050859347598,none
influxdb,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",0.5014781820854488,0.13200219110988032,9,0,,,0.6429323044545774,0.6390904632386653,0.5912975912975913,0.6073423782920989,0.5992125984251968,0.6854219948849105,0.6708385481852316,0.6780518659076534,0.6854219948849105,0.6708385481852316,0.6780518659076534,0.2774492942118827,0.6773875364956395,0.6773875364956395,0.7058871687261383,761,492,526,1072,2851,1253,1598,0.5605050859347598,1287,1564,method,15,125176,47190,77986,0.37698919920751583,2851,1598,1253,0.5605050859347598,none
influxdb,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 0.8}",0.18094180105204682,0.06359706638296743,9,0,,,0.5142055419151175,0.5556184556313908,0.4722921914357683,0.8978451715881883,0.6189821182943603,0.7270788912579957,0.21339173967459324,0.3299467827769715,0.7270788912579957,0.21339173967459324,0.3299467827769715,0.14892086299095542,0.6692348875839413,0.6692348875839413,0.7088723216352915,1125,128,1257,341,2851,1253,1598,0.5605050859347598,2382,469,method,15,125176,47190,77986,0.37698919920751583,2851,1598,1253,0.5605050859347598,none
