granularity,model_name,selection_scope,selection_rule,is_best_model_for_stats,target_project_count,valid_accuracy_count,mean_accuracy,std_accuracy,median_accuracy,min_accuracy,max_accuracy,valid_balanced_accuracy_count,mean_balanced_accuracy,std_balanced_accuracy,median_balanced_accuracy,min_balanced_accuracy,max_balanced_accuracy,valid_precision_0_count,mean_precision_0,std_precision_0,median_precision_0,min_precision_0,max_precision_0,valid_recall_0_count,mean_recall_0,std_recall_0,median_recall_0,min_recall_0,max_recall_0,valid_f1_0_count,mean_f1_0,std_f1_0,median_f1_0,min_f1_0,max_f1_0,valid_precision_1_count,mean_precision_1,std_precision_1,median_precision_1,min_precision_1,max_precision_1,valid_recall_1_count,mean_recall_1,std_recall_1,median_recall_1,min_recall_1,max_recall_1,valid_f1_1_count,mean_f1_1,std_f1_1,median_f1_1,min_f1_1,max_f1_1,valid_auc_count,mean_auc,std_auc,median_auc,min_auc,max_auc,valid_pr_auc_count,mean_pr_auc,std_pr_auc,median_pr_auc,min_pr_auc,max_pr_auc,valid_mcc_count,mean_mcc,std_mcc,median_mcc,min_mcc,max_mcc,valid_precision_count,mean_precision,std_precision,median_precision,min_precision,max_precision,valid_recall_count,mean_recall,std_recall,median_recall,min_recall,max_recall,valid_f1_count,mean_f1,std_f1,median_f1,min_f1,max_f1,valid_roc_auc_count,mean_roc_auc,std_roc_auc,median_roc_auc,min_roc_auc,max_roc_auc
commit,nested_selection,outer-fold model-family selection,"For each held-out target project, choose the model with the best inner-CV f1; tie-break with inner-CV mcc, then config order.",True,16,16,0.7069469792404866,0.04664156484308161,0.7223439764502051,0.6197183098591549,0.7755511022044088,16,0.6757314814596339,0.03394290827073219,0.6814935501816417,0.5956119162640902,0.7225952108972562,16,0.5664397711003271,0.1019071716359817,0.5759803921568627,0.2619047619047619,0.7253227821740942,16,0.6078631352331214,0.09862865669115199,0.6133297907128843,0.42727272727272725,0.8571428571428571,16,0.5805839827042876,0.08514825090151959,0.5829026202960388,0.3384615384615385,0.681071568244036,16,0.7842430914326028,0.06071399811440029,0.7947787048104474,0.6219844357976654,0.8651685393258427,16,0.7435998276861464,0.10548172492174672,0.7499816567613178,0.43037974683544306,0.8740359897172236,16,0.7589621916655178,0.07616492895810706,0.7838454003027875,0.5573770491803278,0.8585858585858586,16,0.7656969404541183,0.04880421990787559,0.7775279545773501,0.6797148164335663,0.8347394250993223,16,0.8571435302369443,0.06687179469235337,0.8745624911237124,0.7084002334194462,0.9521302178608335,16,0.3506537284801363,0.07265684945219256,0.35883800622153567,0.1558827882523409,0.44443864471197086,,,,,,,,,,,,,,,,,,,,,,,,
commit,logistic_regression,single_model_summary,,False,16,16,0.6521095937745947,0.0676539271597693,0.6619104629746699,0.48091603053435117,0.7297297297297297,16,0.6835693675758694,0.050366622615031026,0.6846803250264278,0.5825281803542672,0.76,16,0.497360658241438,0.09502036194683361,0.5038526499007598,0.21518987341772153,0.6570218772053634,16,0.8151811125182832,0.06266929953421005,0.8233023337427618,0.7090909090909091,0.9365079365079365,16,0.6125843150493006,0.0890657729176975,0.6251070022256463,0.3333333333333333,0.7441451522660059,16,0.8497690025986743,0.05072402297458842,0.8597890923617479,0.7301365068253413,0.902946273830156,16,0.5519576226334557,0.12723750971431508,0.5591250670960817,0.25316455696202533,0.7275064267352185,16,0.6612782938970057,0.10827427086702894,0.6764841456860557,0.3883495145631068,0.8039772727272727,16,0.754309495538653,0.04144876576287465,0.7609651480042376,0.6622383252818036,0.8195918367346939,16,0.845800167024392,0.06594602080753795,0.8592976109043826,0.7044257304501398,0.924792473438738,16,0.35522247398592804,0.0861189031370252,0.36261015977449207,0.12834910467362343,0.49197175743745664,16.0,0.8497690025986743,0.05072402297458842,0.8597890923617479,0.7301365068253413,0.902946273830156,16.0,0.5519576226334557,0.12723750971431508,0.5591250670960817,0.25316455696202533,0.7275064267352185,16.0,0.6612782938970057,0.10827427086702894,0.6764841456860557,0.3883495145631068,0.8039772727272727,16.0,0.754309495538653,0.04144876576287465,0.7609651480042376,0.6622383252818036,0.8195918367346939
commit,naive_bayes,single_model_summary,,False,16,16,0.400412693045067,0.077740182697991,0.4044944250863449,0.1984732824427481,0.5687990343995172,16,0.5366186657037924,0.024783785752738083,0.5310650293733645,0.5,0.5763379294227624,16,0.3650502653246881,0.08786625522003365,0.3679463362114463,0.1796875,0.5589972029420905,16,0.9912249054980026,0.009608482450144987,0.9936384103185568,0.9715909090909091,1.0,16,0.5274964443437307,0.09573977745354366,0.5358744018134498,0.304635761589404,0.7156973274089794,16,0.8804739934699145,0.23884962072916643,0.9602492102492102,0.0,1.0,16,0.08201242590958234,0.05157808282337026,0.07631523699196593,0.0,0.17994858611825193,16,0.14677088916224953,0.0874357616340869,0.14040629258020562,0.0,0.30303030303030304,16,0.6791828780440947,0.06666888998351876,0.6733788235982244,0.5081374321880652,0.7705292643373138,16,0.8076191814700914,0.08398206584879539,0.8336323280512536,0.6358015492757425,0.9104483142266178,16,0.13557157401568234,0.06542903995940341,0.13996509044477176,0.0,0.22475599125984022,16.0,0.8804739934699145,0.23884962072916643,0.9602492102492102,0.0,1.0,16.0,0.08201242590958234,0.05157808282337026,0.07631523699196593,0.0,0.17994858611825193,16.0,0.14677088916224953,0.0874357616340869,0.14040629258020562,0.0,0.30303030303030304,16.0,0.6791828780440947,0.06666888998351876,0.6733788235982244,0.5081374321880652,0.7705292643373138
commit,random_forest,single_model_summary,,False,16,16,0.7069469792404866,0.04664156484308161,0.7223439764502051,0.6197183098591549,0.7755511022044088,16,0.6757314814596339,0.03394290827073219,0.6814935501816417,0.5956119162640902,0.7225952108972562,16,0.5664397711003271,0.1019071716359817,0.5759803921568627,0.2619047619047619,0.7253227821740942,16,0.6078631352331214,0.09862865669115199,0.6133297907128843,0.42727272727272725,0.8571428571428571,16,0.5805839827042876,0.08514825090151959,0.5829026202960388,0.3384615384615385,0.681071568244036,16,0.7842430914326028,0.06071399811440029,0.7947787048104474,0.6219844357976654,0.8651685393258427,16,0.7435998276861464,0.10548172492174672,0.7499816567613178,0.43037974683544306,0.8740359897172236,16,0.7589621916655178,0.07616492895810706,0.7838454003027875,0.5573770491803278,0.8585858585858586,16,0.7656969404541183,0.04880421990787559,0.7775279545773501,0.6797148164335663,0.8347394250993223,16,0.8571435302369443,0.06687179469235337,0.8745624911237124,0.7084002334194462,0.9521302178608335,16,0.3506537284801363,0.07265684945219256,0.35883800622153567,0.1558827882523409,0.44443864471197086,16.0,0.7842430914326028,0.06071399811440029,0.7947787048104474,0.6219844357976654,0.8651685393258427,16.0,0.7435998276861464,0.10548172492174672,0.7499816567613178,0.43037974683544306,0.8740359897172236,16.0,0.7589621916655178,0.07616492895810706,0.7838454003027875,0.5573770491803278,0.8585858585858586,16.0,0.7656969404541183,0.04880421990787559,0.7775279545773501,0.6797148164335663,0.8347394250993223
commit,xgboost,single_model_summary,,False,16,16,0.7120008352677983,0.0472623660501139,0.7154141126333811,0.6270491803278688,0.811623246492986,16,0.700852332411582,0.03188067352409896,0.7073909467512828,0.629079254079254,0.747482993197279,16,0.5686874079597188,0.09297544345853118,0.5778870292887028,0.29411764705882354,0.7309953375228055,16,0.6835643180903637,0.07337624563960225,0.6651378161993502,0.603448275862069,0.9047619047619048,16,0.6148462854804368,0.06912966612761029,0.6138154529326614,0.40540540540540543,0.6993865030674846,16,0.8100287627041982,0.0683673942273229,0.829385291864489,0.6366540227590337,0.9,16,0.7181403467328002,0.09510692174080325,0.7332730945687757,0.45569620253164556,0.8688946015424165,16,0.7568571123087586,0.0704937003573768,0.7686074659192254,0.5950413223140496,0.8779220779220779,16,0.7699047444724599,0.04956209796702814,0.7834118508118595,0.6803542673107891,0.8451156812339333,16,0.8572794035568443,0.06538220228341095,0.8776485011852249,0.7122724126387623,0.9470431908289805,16,0.3893801092626885,0.0669757208817446,0.39905025656669435,0.24833978605321524,0.474491378035347,16.0,0.8100287627041982,0.0683673942273229,0.829385291864489,0.6366540227590337,0.9,16.0,0.7181403467328002,0.09510692174080325,0.7332730945687757,0.45569620253164556,0.8688946015424165,16.0,0.7568571123087586,0.0704937003573768,0.7686074659192254,0.5950413223140496,0.8779220779220779,16.0,0.7699047444724599,0.04956209796702814,0.7834118508118595,0.6803542673107891,0.8451156812339333
file,nested_selection,outer-fold model-family selection,"For each held-out target project, choose the model with the best inner-CV f1; tie-break with inner-CV mcc, then config order.",True,16,16,0.40689709941927577,0.03827591101444052,0.40316455696202536,0.3369133441224069,0.47191011235955055,16,0.5174892948855916,0.011092700480738134,0.5193858725564509,0.502483045460222,0.5417366946778712,16,0.7274862189501822,0.08169656745355688,0.7115847241016389,0.631578947368421,1.0,16,0.16944404355939433,0.06312406456736168,0.18225324801241033,0.0273972602739726,0.2549019607843137,16,0.2667971102938975,0.0866228242800768,0.2893097790438892,0.05263157894736842,0.37681159420289856,16,0.3501831230068358,0.046670144212176405,0.3734022596075546,0.2576690973095298,0.4236111111111111,16,0.8655345462117888,0.061999529852567584,0.8511973180076629,0.7586206896551724,1.0,16,0.4964098966732715,0.05027633487319713,0.51120193864621,0.39354807738466707,0.5648148148148148,16,0.534853958190985,0.021825860465219022,0.536861651876084,0.4767244816586922,0.5672413793103449,16,0.36487309527959755,0.053339625758845745,0.37194286068654847,0.2643887473978669,0.4644436442196222,16,0.0497264747740147,0.036570448626435416,0.04767760682017841,0.0057592761402171745,0.14884326075426904,,,,,,,,,,,,,,,,,,,,,,,,
file,logistic_regression,single_model_summary,,False,16,16,0.5059389843920117,0.04643108054549517,0.5046960680349941,0.4245219113125944,0.5930735930735931,16,0.5254341894043753,0.02496278290359235,0.5307629612557174,0.46866028708133967,0.5663339382940109,16,0.6922104460540448,0.04877613743207498,0.6921791443850267,0.5833333333333334,0.7660311958405546,16,0.4743629211210128,0.16741157612496765,0.4567426027755957,0.1568627450980392,0.8847926267281107,16,0.5417843037352172,0.10852883632445316,0.5528108947174704,0.25806451612903225,0.7314285714285714,16,0.3589965815341428,0.049668798296917505,0.3763774952146568,0.26574818216609264,0.43529411764705883,16,0.5765054576877379,0.1890801884374115,0.6272680026988093,0.10424710424710425,0.896551724137931,16,0.42503757087407956,0.0924211589445147,0.4169317943526112,0.16071428571428573,0.5373134328358209,16,0.5391606029992011,0.02643797790819218,0.5419590001968027,0.4832934609250399,0.5824895771292435,16,0.37423542845020363,0.06248576560238013,0.3808848536467013,0.274907940884043,0.5244703348168086,16,0.050786309455226955,0.049827484694685564,0.07077036011147456,-0.05873980289048818,0.12953217512268725,16.0,0.3589965815341428,0.049668798296917505,0.3763774952146568,0.26574818216609264,0.43529411764705883,16.0,0.5765054576877379,0.1890801884374115,0.6272680026988093,0.10424710424710425,0.896551724137931,16.0,0.42503757087407956,0.0924211589445147,0.4169317943526112,0.16071428571428573,0.5373134328358209,16.0,0.5391606029992011,0.02643797790819218,0.5419590001968027,0.4832934609250399,0.5824895771292435
file,naive_bayes,single_model_summary,,False,16,16,0.40689709941927577,0.03827591101444052,0.40316455696202536,0.3369133441224069,0.47191011235955055,16,0.5174892948855916,0.011092700480738134,0.5193858725564509,0.502483045460222,0.5417366946778712,16,0.7274862189501822,0.08169656745355688,0.7115847241016389,0.631578947368421,1.0,16,0.16944404355939433,0.06312406456736168,0.18225324801241033,0.0273972602739726,0.2549019607843137,16,0.2667971102938975,0.0866228242800768,0.2893097790438892,0.05263157894736842,0.37681159420289856,16,0.3501831230068358,0.046670144212176405,0.3734022596075546,0.2576690973095298,0.4236111111111111,16,0.8655345462117888,0.061999529852567584,0.8511973180076629,0.7586206896551724,1.0,16,0.4964098966732715,0.05027633487319713,0.51120193864621,0.39354807738466707,0.5648148148148148,16,0.534853958190985,0.021825860465219022,0.536861651876084,0.4767244816586922,0.5672413793103449,16,0.36487309527959755,0.053339625758845745,0.37194286068654847,0.2643887473978669,0.4644436442196222,16,0.0497264747740147,0.036570448626435416,0.04767760682017841,0.0057592761402171745,0.14884326075426904,16.0,0.3501831230068358,0.046670144212176405,0.3734022596075546,0.2576690973095298,0.4236111111111111,16.0,0.8655345462117888,0.061999529852567584,0.8511973180076629,0.7586206896551724,1.0,16.0,0.4964098966732715,0.05027633487319713,0.51120193864621,0.39354807738466707,0.5648148148148148,16.0,0.534853958190985,0.021825860465219022,0.536861651876084,0.4767244816586922,0.5672413793103449
file,random_forest,single_model_summary,,False,16,16,0.541417898156532,0.09353764208269756,0.5570780570780571,0.3707865168539326,0.6760355029585798,16,0.5044898657168106,0.04684498371275422,0.5141095146768824,0.40041928721174,0.5817879948914432,16,0.6532590485686971,0.0832407022508,0.6548295454545454,0.4482758620689655,0.7608284828785244,16,0.5874320387828609,0.21859955398068265,0.5694918173987942,0.2304147465437788,0.9099868593955321,16,0.6043214380994393,0.1540892485470317,0.6315535780496848,0.3170731707317073,0.7888138862102217,16,0.3563617444357627,0.05574923408085405,0.35235608117435924,0.267223382045929,0.5052631578947369,16,0.4215476926507605,0.1820799561474064,0.47729933110367895,0.06839622641509434,0.7258687258687259,16,0.3655908920075838,0.10237432974893079,0.3936329157568096,0.1112176414189837,0.4897959183673469,16,0.5284264417697107,0.05757866932590328,0.5329656239474313,0.3805031446540881,0.6326590038314176,16,0.37785421552901227,0.04649098886833175,0.3816096233244193,0.2823395415563718,0.4409295971681574,16,0.009201399031352232,0.0973563825806674,0.029734826804789123,-0.2085546067016535,0.15518978970556122,16.0,0.3563617444357627,0.05574923408085405,0.35235608117435924,0.267223382045929,0.5052631578947369,16.0,0.4215476926507605,0.1820799561474064,0.47729933110367895,0.06839622641509434,0.7258687258687259,16.0,0.3655908920075838,0.10237432974893079,0.3936329157568096,0.1112176414189837,0.4897959183673469,16.0,0.5284264417697107,0.05757866932590328,0.5329656239474313,0.3805031446540881,0.6326590038314176
file,xgboost,single_model_summary,,False,16,16,0.5700311403805882,0.08775513198133085,0.5681133056133056,0.4369747899159664,0.6930091185410334,16,0.49953093630335743,0.028244890457508193,0.49814822142554716,0.4446098868374032,0.5497062579821201,16,0.6546768553018079,0.061321366667124955,0.6396368733247115,0.5405405405405406,0.7542286007175807,16,0.6860715117773979,0.20167102793056926,0.6811283376399655,0.37735849056603776,0.9827213822894169,16,0.6607143222580726,0.12357518449422826,0.6783165112533065,0.4444444444444444,0.8183453237410072,16,0.3386229294060734,0.07300724126091637,0.3518917155903457,0.1111111111111111,0.4639175257731959,16,0.3129903608293169,0.17516004978208427,0.3434621615366813,0.005128205128205128,0.5482625482625483,16,0.30163040308301337,0.1301098974380781,0.3495590068066341,0.00980392156862745,0.4486571879936809,16,0.5244178929208153,0.052526319208374944,0.5210174972152641,0.4057914046121593,0.6199821200510857,16,0.3731645917629046,0.04784171867183011,0.37980964961397,0.2865469633689511,0.44647001389696317,16,-0.0004570360482738004,0.06238985506155636,-0.003906455144471519,-0.10835501977937172,0.12096700767883362,16.0,0.3386229294060734,0.07300724126091637,0.3518917155903457,0.1111111111111111,0.4639175257731959,16.0,0.3129903608293169,0.17516004978208427,0.3434621615366813,0.005128205128205128,0.5482625482625483,16.0,0.30163040308301337,0.1301098974380781,0.3495590068066341,0.00980392156862745,0.4486571879936809,16.0,0.5244178929208153,0.052526319208374944,0.5210174972152641,0.4057914046121593,0.6199821200510857
